,IncidentFromDate,PRCP,OffenseCode,Offense Description,CaseStatus,LocationLandmark
316,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall   116   Z4
317,2015,0.01,4104,Liquor – Possession Of,Closed/Cleared,Howell Residence Hall
318,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,College of Computing
319,2015,0.01,5707,Criminal Trespass,Closed/Cleared,Barnes and Noble Bookstore
320,2015,0.01,9999,Non-Crime (not reported to state),Inactive,Student Center
321,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Student Center
322,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,Clough Undergraduate Learning Center
323,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
324,2015,0.19,9999,Non-Crime (not reported to state),Inactive,BP Station
325,2015,0.19,2434,Theft of Other Vehicle,Further Investigation,Parking and transportation Department
326,2015,0.19,2317,Larceny – Bicycle,Inactive,Student Center Bike Rack
327,2015,0.19,5499,Traffic Offense (describe offense),Closed/Cleared,
328,2015,0.19,2308,Larceny – From Building,Closed/Cleared,Technology Square Research Building
329,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,Library
330,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall   116   Z4
331,2015,0.19,4104,Liquor – Possession Of,Closed/Cleared,Howell Residence Hall
332,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,College of Computing
333,2015,0.19,5707,Criminal Trespass,Closed/Cleared,Barnes and Noble Bookstore
334,2015,0.19,9999,Non-Crime (not reported to state),Inactive,Student Center
335,2015,0.19,9999,Non-Crime (not reported to state),Closed/Cleared,Student Center
336,2015,0.16,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
337,2015,0.16,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
338,2015,0.16,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
339,2015,0.16,5707,Criminal Trespass,Closed/Cleared,
340,2015,0.16,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
341,2015,0.16,2317,Larceny – Bicycle,Inactive,Scheller College of Business
342,2015,0.16,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
343,2015,0.16,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
344,2015,0.14,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
345,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
346,2015,0.14,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
347,2015,0.14,5707,Criminal Trespass,Closed/Cleared,
348,2015,0.14,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
349,2015,0.14,2317,Larceny – Bicycle,Inactive,Scheller College of Business
350,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
351,2015,0.14,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
352,2015,0.25,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
353,2015,0.25,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
354,2015,0.25,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
355,2015,0.25,5707,Criminal Trespass,Closed/Cleared,
356,2015,0.25,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
357,2015,0.25,2317,Larceny – Bicycle,Inactive,Scheller College of Business
358,2015,0.25,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
359,2015,0.25,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
360,2015,0.14,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
361,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
362,2015,0.14,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
363,2015,0.14,5707,Criminal Trespass,Closed/Cleared,
364,2015,0.14,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
365,2015,0.14,2317,Larceny – Bicycle,Inactive,Scheller College of Business
366,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
367,2015,0.14,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
368,2015,0.1,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
369,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
370,2015,0.1,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
371,2015,0.1,5707,Criminal Trespass,Closed/Cleared,
372,2015,0.1,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
373,2015,0.1,2317,Larceny – Bicycle,Inactive,Scheller College of Business
374,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
375,2015,0.1,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
376,2015,0.0,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
377,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
378,2015,0.0,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
379,2015,0.0,5707,Criminal Trespass,Closed/Cleared,
380,2015,0.0,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
381,2015,0.0,2317,Larceny – Bicycle,Inactive,Scheller College of Business
382,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
383,2015,0.0,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
384,2015,0.0,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
385,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
386,2015,0.0,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
387,2015,0.0,5707,Criminal Trespass,Closed/Cleared,
388,2015,0.0,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
389,2015,0.0,2317,Larceny – Bicycle,Inactive,Scheller College of Business
390,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
391,2015,0.0,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
392,2015,0.14,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
393,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
394,2015,0.14,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
395,2015,0.14,5707,Criminal Trespass,Closed/Cleared,
396,2015,0.14,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
397,2015,0.14,2317,Larceny – Bicycle,Inactive,Scheller College of Business
398,2015,0.14,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
399,2015,0.14,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
400,2015,0.09,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
401,2015,0.09,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
402,2015,0.09,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
403,2015,0.09,5707,Criminal Trespass,Closed/Cleared,
404,2015,0.09,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
405,2015,0.09,2317,Larceny – Bicycle,Inactive,Scheller College of Business
406,2015,0.09,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
407,2015,0.09,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
408,2015,0.11,2308,Larceny – From Building,Closed/Cleared,Clough Undergraduate Learning Center   166   Z2
409,2015,0.11,9999,Non-Crime (not reported to state),Closed/Cleared,Eighth Street Apartments
410,2015,0.11,2308,Larceny – From Building,Inactive,North Avenue Apartments  191  Z2
411,2015,0.11,5707,Criminal Trespass,Closed/Cleared,
412,2015,0.11,4803,Making A False Report/Giving False Information,Closed/Cleared,Barnes and Noble Bookstore
413,2015,0.11,2317,Larceny – Bicycle,Inactive,Scheller College of Business
414,2015,0.11,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
415,2015,0.11,2317,Larceny – Bicycle,Further Investigation,Woodruff Residence Hall   116   Z4
416,2015,0.01,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
417,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
418,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
419,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
420,2015,0.01,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
421,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
422,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
423,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
424,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
425,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
426,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
427,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
428,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
429,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
430,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
431,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
432,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
433,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
434,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
435,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
436,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
437,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
438,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
439,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
440,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
441,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
442,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
443,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
444,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
445,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
446,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
447,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
448,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
449,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
450,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
451,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
452,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
453,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
454,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
455,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
456,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
457,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
458,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
459,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
460,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
461,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
462,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
463,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
464,2015,0.01,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
465,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
466,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
467,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
468,2015,0.01,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
469,2015,0.01,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
470,2015,0.0,2502,Forgery – of Other Object,Closed/Cleared,The Varsity
471,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Towers Residence Hall   15   Z2
472,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Peter's Parking Deck
473,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Health Services
474,2015,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,Aquatic Center  140  Z4
475,2015,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,McCamish Pavilion   73   Z1
476,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,"Ferst Drive, NW & Atlantic Drive, NW"
477,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
478,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Administration (Tech Tower)
479,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Building
480,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Howey Physics Building
481,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Boggs Building
482,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments   180   Z1
483,2015,0.1,2317,Larceny – Bicycle,Further Investigation,Fitten Residence Hall
484,2015,0.1,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building   46   Z1
485,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,"Ferst Drive, NW & Atlantic Drive, NW"
486,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
487,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Administration (Tech Tower)
488,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Building
489,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Howey Physics Building
490,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Boggs Building
491,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments   180   Z1
492,2015,0.03,2317,Larceny – Bicycle,Further Investigation,Fitten Residence Hall
493,2015,0.03,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building   46   Z1
494,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,"Ferst Drive, NW & Atlantic Drive, NW"
495,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
496,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Administration (Tech Tower)
497,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Technology Square Research Building
498,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Howey Physics Building
499,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Boggs Building
500,2015,0.02,9999,Non-Crime (not reported to state),Closed/Cleared,Family Apartments   180   Z1
